# left_edge,right_edge,count; x_origin=0; unit=ns
0.0014046877506270761,0.033033019308580019,7
0.033033019308580019,0.064661350866532963,9
0.064661350866532963,0.096289682424485906,17
0.096289682424485906,0.12791801398243885,23
0.12791801398243885,0.15954634554039179,30
0.15954634554039179,0.19117467709834474,33
0.19117467709834474,0.22280300865629768,31
0.22280300865629768,0.25443134021425062,32
0.25443134021425062,0.28605967177220359,46
0.28605967177220359,0.31768800333015651,47
0.31768800333015651,0.34931633488810943,47
0.34931633488810943,0.3809446664460624,58
0.3809446664460624,0.41257299800401537,77
0.41257299800401537,0.44420132956196828,63
0.44420132956196828,0.4758296611199212,53
0.4758296611199212,0.50745799267787417,51
0.50745799267787417,0.53908632423582714,49
0.53908632423582714,0.57071465579378011,39
0.57071465579378011,0.60234298735173297,38
0.60234298735173297,0.63397131890968594,41
0.63397131890968594,0.66559965046763891,27
0.66559965046763891,0.69722798202559177,45
0.69722798202559177,0.72885631358354475,47
0.72885631358354475,0.76048464514149772,59
0.76048464514149772,0.79211297669945069,69
0.79211297669945069,0.82374130825740366,95
0.82374130825740366,0.85536963981535652,137
0.85536963981535652,0.88699797137330949,207
0.88699797137330949,0.91862630293126246,254
0.91862630293126246,0.95025463448921532,335
0.95025463448921532,0.98188296604716829,350
0.98188296604716829,1.0135112976051213,396
1.0135112976051213,1.0451396291630741,438
1.0451396291630741,1.0767679607210272,408
1.0767679607210272,1.1083962922789801,341
1.1083962922789801,1.1400246238369331,323
1.1400246238369331,1.171652955394886,256
1.171652955394886,1.2032812869528389,216
1.2032812869528389,1.234909618510792,154
1.234909618510792,1.2665379500687448,130
1.2665379500687448,1.2981662816266977,93
1.2981662816266977,1.3297946131846508,84
1.3297946131846508,1.3614229447426036,68
1.3614229447426036,1.3930512763005565,57
1.3930512763005565,1.4246796078585096,37
1.4246796078585096,1.4563079394164624,34
1.4563079394164624,1.4879362709744155,34
1.4879362709744155,1.5195646025323684,29
1.5195646025323684,1.5511929340903212,14
1.5511929340903212,1.5828212656482743,23
1.5828212656482743,1.6144495972062272,26
1.6144495972062272,1.6460779287641802,26
1.6460779287641802,1.6777062603221331,28
1.6777062603221331,1.709334591880086,31
1.709334591880086,1.740962923438039,36
1.740962923438039,1.7725912549959919,41
1.7725912549959919,1.8042195865539448,39
1.8042195865539448,1.8358479181118978,53
1.8358479181118978,1.8674762496698507,82
1.8674762496698507,1.8991045812278036,76
1.8991045812278036,1.9307329127857566,118
1.9307329127857566,1.9623612443437095,130
1.9623612443437095,1.9939895759016626,159
1.9939895759016626,2.0256179074596155,208
2.0256179074596155,2.0572462390175685,222
2.0572462390175685,2.0888745705755212,270
2.0888745705755212,2.1205029021334743,298
2.1205029021334743,2.1521312336914273,279
2.1521312336914273,2.18375956524938,281
2.18375956524938,2.2153878968073331,232
2.2153878968073331,2.2470162283652861,271
2.2470162283652861,2.2786445599232392,205
2.2786445599232392,2.3102728914811919,177
2.3102728914811919,2.3419012230391449,137
2.3419012230391449,2.373529554597098,89
2.373529554597098,2.4051578861550507,65
2.4051578861550507,2.4367862177130037,39
2.4367862177130037,2.4684145492709568,26
2.4684145492709568,2.5000428808289095,12
2.5000428808289095,2.5316712123868625,5
2.5316712123868625,2.5632995439448156,4
2.5632995439448156,2.5949278755027683,5
2.5949278755027683,2.6265562070607213,2
2.6265562070607213,2.6581845386186744,1
2.6581845386186744,2.6898128701766271,0
2.6898128701766271,2.7214412017345802,0
2.7214412017345802,2.7530695332925332,0
2.7530695332925332,2.7846978648504859,0
2.7846978648504859,2.816326196408439,0
2.816326196408439,2.847954527966392,0
2.847954527966392,2.8795828595243451,2
2.8795828595243451,2.9112111910822978,1
2.9112111910822978,2.9428395226402508,0
2.9428395226402508,2.9744678541982039,0
2.9744678541982039,3.0060961857561566,0
3.0060961857561566,3.0377245173141096,0
3.0377245173141096,3.0693528488720627,2
3.0693528488720627,3.1009811804300154,0
3.1009811804300154,3.1326095119879684,0
3.1326095119879684,3.1642378435459211,1
