# left_edge,right_edge,count; x_origin=0; unit=V
0.19856524192437064,0.20327362325406284,0
0.20327362325406284,0.20798200458375504,0
0.20798200458375504,0.21269038591344724,0
0.21269038591344724,0.21739876724313945,0
0.21739876724313945,0.22210714857283165,0
0.22210714857283165,0.22681552990252385,0
0.22681552990252385,0.23152391123221605,1
0.23152391123221605,0.23623229256190825,6
0.23623229256190825,0.24094067389160045,214
0.24094067389160045,0.24564905522129266,74520
0.24564905522129266,0.25035743655098486,30172
0.25035743655098486,0.25506581788067706,5378
0.25506581788067706,0.25977419921036926,2215
0.25977419921036926,0.26448258054006146,1226
0.26448258054006146,0.26919096186975366,665
0.26919096186975366,0.27389934319944587,480
0.27389934319944587,0.27860772452913807,315
0.27860772452913807,0.28331610585883027,255
0.28331610585883027,0.28802448718852247,185
0.28802448718852247,0.29273286851821467,180
0.29273286851821467,0.29744124984790687,158
0.29744124984790687,0.30214963117759908,117
0.30214963117759908,0.30685801250729128,124
0.30685801250729128,0.31156639383698348,104
0.31156639383698348,0.31627477516667568,104
0.31627477516667568,0.32098315649636788,131
0.32098315649636788,0.32569153782606008,117
0.32569153782606008,0.33039991915575229,127
0.33039991915575229,0.33510830048544449,89
0.33510830048544449,0.33981668181513669,101
0.33981668181513669,0.34452506314482889,83
0.34452506314482889,0.34923344447452109,83
0.34923344447452109,0.35394182580421329,44
0.35394182580421329,0.3586502071339055,49
0.3586502071339055,0.3633585884635977,26
0.3633585884635977,0.3680669697932899,28
0.3680669697932899,0.3727753511229821,25
0.3727753511229821,0.3774837324526743,20
0.3774837324526743,0.3821921137823665,12
0.3821921137823665,0.38690049511205871,9
0.38690049511205871,0.39160887644175091,8
0.39160887644175091,0.39631725777144311,9
0.39631725777144311,0.40102563910113531,7
0.40102563910113531,0.40573402043082751,8
0.40573402043082751,0.41044240176051972,5
0.41044240176051972,0.41515078309021192,5
0.41515078309021192,0.41985916441990412,2
0.41985916441990412,0.42456754574959632,4
0.42456754574959632,0.42927592707928852,5
0.42927592707928852,0.43398430840898072,6
0.43398430840898072,0.43869268973867293,3
0.43869268973867293,0.44340107106836513,1
0.44340107106836513,0.44810945239805733,1
0.44810945239805733,0.45281783372774953,0
0.45281783372774953,0.45752621505744173,2
0.45752621505744173,0.46223459638713393,0
0.46223459638713393,0.46694297771682614,0
0.46694297771682614,0.47165135904651834,0
0.47165135904651834,0.47635974037621054,0
0.47635974037621054,0.48106812170590274,0
0.48106812170590274,0.48577650303559494,0
0.48577650303559494,0.49048488436528714,0
0.49048488436528714,0.49519326569497935,0
0.49519326569497935,0.49990164702467155,0
0.49990164702467155,0.50461002835436375,0
0.50461002835436375,0.50931840968405595,0
0.50931840968405595,0.51402679101374815,0
0.51402679101374815,0.51873517234344035,0
0.51873517234344035,0.52344355367313256,0
0.52344355367313256,0.52815193500282476,0
0.52815193500282476,0.53286031633251696,0
0.53286031633251696,0.53756869766220916,0
0.53756869766220916,0.54227707899190136,0
0.54227707899190136,0.54698546032159356,0
0.54698546032159356,0.55169384165128577,0
0.55169384165128577,0.55640222298097797,1
0.55640222298097797,0.56111060431067017,0
0.56111060431067017,0.56581898564036237,0
0.56581898564036237,0.57052736697005457,0
0.57052736697005457,0.57523574829974677,0
0.57523574829974677,0.57994412962943898,0
0.57994412962943898,0.58465251095913118,0
0.58465251095913118,0.58936089228882338,0
0.58936089228882338,0.59406927361851558,0
0.59406927361851558,0.59877765494820778,0
0.59877765494820778,0.60348603627789998,0
0.60348603627789998,0.60819441760759219,0
0.60819441760759219,0.61290279893728439,0
0.61290279893728439,0.61761118026697659,0
0.61761118026697659,0.62231956159666879,0
0.62231956159666879,0.62702794292636099,0
0.62702794292636099,0.63173632425605319,0
0.63173632425605319,0.6364447055857454,0
0.6364447055857454,0.6411530869154376,0
0.6411530869154376,0.6458614682451298,0
0.6458614682451298,0.650569849574822,0
0.650569849574822,0.6552782309045142,0
0.6552782309045142,0.6599866122342064,0
0.6599866122342064,0.66469499356389861,0
0.66469499356389861,0.66940337489359081,0
